"location","year","total","single","multi","multiTwo","multiThreeFour","multiFivePlus","county","status","permits_vli","permits_li","permits_mod","permits_abovemod","permits","permits_check","location_df"
"PLACENTIA","2002",215,191,24,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2003",532,75,457,8,3,446,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2004",81,50,31,2,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2005",78,56,22,4,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2006",59,39,20,2,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2007",45,25,20,2,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2008",34,14,20,2,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2009",15,12,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2010",23,14,9,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2011",20,11,9,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2012",27,15,12,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2013",30,18,12,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACENTIA","2014",47,37,10,0,0,10,"ORANGE","Final",0,0,11,35,46,46,"PLACENTIA"
"PLACENTIA","2015",53,43,10,0,0,10,"ORANGE","Final",0,0,10,45,55,55,"PLACENTIA"
"PLACENTIA","2016",42,42,0,0,0,0,"ORANGE","Final",0,0,10,23,33,33,"PLACENTIA"
"PLACENTIA","2017",0,0,0,0,0,0,"ORANGE","Final",0,0,0,9,9,9,"PLACENTIA"
"PLACENTIA","2018",0,0,0,0,0,0,"ORANGE","Final",49,0,2,3,54,54,"PLACENTIA"
"PLACENTIA","2019",222,5,217,NA,NA,NA,"ORANGE","Final",0,0,2,218,220,220,"PLACENTIA"
"PLACER COUNTY UNINCORPORATED AREA","1980",1374,1255,119,16,27,76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1981",984,912,72,22,14,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1982",772,699,73,30,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1983",749,739,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1984",845,737,108,42,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1985",686,678,8,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1986",823,777,46,28,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1987",938,862,76,10,4,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1988",1088,1024,64,2,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1989",1284,1189,95,0,18,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1990",1105,1087,18,2,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1991",684,679,5,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1992",549,547,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1993",621,556,65,0,11,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1994",760,701,59,0,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1995",576,576,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1996",619,607,12,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1997",605,605,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1998",747,721,26,2,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","1999",762,699,63,2,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2000",960,737,223,12,0,211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2001",910,654,256,4,3,249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2002",688,682,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2003",850,818,32,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2004",990,984,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2005",925,919,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2006",651,608,43,20,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2007",558,470,88,54,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2008",311,309,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2009",194,194,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2010",276,213,63,0,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2011",212,212,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2012",227,223,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2013",338,338,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2014",462,385,77,0,0,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2015",407,395,12,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2016",464,430,34,2,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2017",362,352,10,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2018",363,363,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACER COUNTY UNINCORPORATED AREA","2019",405,313,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1980",21,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1981",117,21,96,0,0,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1982",50,12,38,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1983",32,30,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1984",28,26,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1985",131,35,96,8,4,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1986",159,54,105,0,0,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1987",62,35,27,0,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1988",76,72,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1989",72,59,13,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1990",79,75,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1991",39,39,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1992",39,39,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1993",19,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1994",28,26,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1995",20,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1996",129,53,76,0,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1997",31,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1998",31,29,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","1999",111,30,81,0,81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2000",137,56,81,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2001",38,38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2002",25,23,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2003",31,25,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2004",34,32,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2005",18,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2006",23,21,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2007",70,70,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2008",8,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2009",5,3,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2010",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2011",4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2012",43,4,39,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLACERVILLE","2013",7,7,0,0,0,0,"EL DORADO","Final",0,0,5,47,52,52,"PLACERVILLE"
"PLACERVILLE","2014",10,10,0,0,0,0,"EL DORADO","Final",0,0,9,1,10,10,"PLACERVILLE"
"PLACERVILLE","2015",23,23,0,0,0,0,"EL DORADO","Final",0,0,4,20,24,24,"PLACERVILLE"
"PLACERVILLE","2016",68,68,0,0,0,0,"EL DORADO","Final",0,0,15,53,68,68,"PLACERVILLE"
"PLACERVILLE","2017",13,13,0,0,0,0,"EL DORADO","Final",0,0,18,1,19,19,"PLACERVILLE"
"PLACERVILLE","2018",28,28,0,0,0,0,"EL DORADO","Final",0,0,7,18,25,25,"PLACERVILLE"
"PLACERVILLE","2019",12,12,0,NA,NA,NA,"EL DORADO","Final",0,0,2,4,6,6,"PLACERVILLE"
"PLEASANT HILL","1980",303,303,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1981",247,201,46,0,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1982",137,112,25,0,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1983",364,210,154,0,0,154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1984",373,190,183,0,39,144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1985",529,115,414,2,0,412,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1986",520,240,280,4,20,256,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1987",435,429,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1988",178,141,37,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1989",38,38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1990",11,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1991",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1992",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1993",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1994",4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1995",7,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1996",160,29,131,0,0,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1997",63,63,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1998",47,47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","1999",66,66,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2000",49,49,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2001",88,48,40,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2002",252,112,140,0,0,140,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2003",24,3,21,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2004",3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2005",179,12,167,0,0,167,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2006",3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2007",6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2008",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2009",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2010",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2011",6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2012",3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2013",3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANT HILL","2014",2,2,0,0,0,0,"CONTRA COSTA","Final",0,0,0,4,4,4,"PLEASANT HILL"
"PLEASANT HILL","2015",3,3,0,0,0,0,"CONTRA COSTA","Final",0,0,2,6,8,8,"PLEASANT HILL"
"PLEASANT HILL","2016",6,6,0,0,0,0,"CONTRA COSTA","Final",0,0,0,6,6,6,"PLEASANT HILL"
"PLEASANT HILL","2017",2,2,0,0,0,0,"CONTRA COSTA","Final",0,0,2,5,7,7,"PLEASANT HILL"
"PLEASANT HILL","2018",37,37,0,0,0,0,"CONTRA COSTA","Final",0,0,9,39,48,48,"PLEASANT HILL"
"PLEASANT HILL","2019",20,20,0,NA,NA,NA,"CONTRA COSTA","Final",0,0,14,18,32,32,"PLEASANT HILL"
"PLEASANTON","1980",173,108,65,6,24,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1981",208,158,50,2,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1982",446,294,152,2,0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1983",806,747,59,0,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1984",1367,1018,349,0,0,349,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1985",663,642,21,0,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1986",1417,1002,415,2,35,378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1987",1711,646,1065,0,28,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1988",1460,703,757,2,11,744,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1989",735,421,314,2,31,281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1990",96,96,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1991",128,107,21,2,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1992",371,371,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1993",342,322,20,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1994",537,489,48,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1995",412,412,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1996",552,512,40,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1997",810,702,108,0,0,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1998",514,389,125,0,4,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","1999",527,227,300,0,0,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2000",368,368,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2001",289,189,100,0,4,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2002",259,259,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2003",253,253,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2004",345,237,108,0,0,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2005",210,210,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2006",177,136,41,0,17,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2007",52,47,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2008",35,32,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2009",14,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2010",42,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2011",41,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2012",382,89,293,82,0,211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2013",907,180,727,82,0,645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLEASANTON","2014",333,78,255,0,0,255,"ALAMEDA","Final",38,0,2,283,323,323,"PLEASANTON"
"PLEASANTON","2015",1052,94,958,4,0,954,"ALAMEDA","Final",54,16,2,819,891,891,"PLEASANTON"
"PLEASANTON","2016",331,72,259,2,0,257,"ALAMEDA","Final",128,21,10,228,387,387,"PLEASANTON"
"PLEASANTON","2017",140,48,92,14,10,68,"ALAMEDA","Final",0,7,6,102,115,115,"PLEASANTON"
"PLEASANTON","2018",96,42,54,8,0,46,"ALAMEDA","Final",25,28,7,38,98,98,"PLEASANTON"
"PLEASANTON","2019",149,71,78,NA,NA,NA,"ALAMEDA","Final",23,6,11,87,127,127,"PLEASANTON"
"PLUMAS COUNTY UNINCORPORATED AREA","1980",373,255,118,114,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1981",230,204,26,2,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1982",141,141,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1983",157,155,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1984",166,153,13,0,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1985",159,125,34,0,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1986",124,124,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1987",173,173,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1988",242,242,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1989",187,187,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1990",289,269,20,0,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1991",231,231,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1992",287,287,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1993",117,109,8,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1994",187,187,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1995",108,108,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1996",118,118,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1997",117,117,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1998",121,121,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","1999",99,99,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2000",175,175,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2001",187,187,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2002",239,239,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2003",214,214,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2004",251,251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2005",328,328,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2006",207,207,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2007",148,148,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2008",63,63,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2009",33,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2010",35,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2011",42,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2012",23,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2013",27,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2014",32,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2015",31,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2016",45,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2017",42,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2018",41,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLUMAS COUNTY UNINCORPORATED AREA","2019",38,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1987",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1988",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1989",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1990",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1991",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1992",5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1993",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1994",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1995",9,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1996",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1997",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1998",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","1999",3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","2000",5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","2001",7,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","2002",12,12,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLYMOUTH","2003",23,21,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
